id,ipm_id,ruptl_id,name,type,capacity_mw,province,system,status,role,operator,method,lat,lon,match_tier,match_score,match_reason,name_source,capacity_mw_source,type_source,role_source,operator_source,status_source,coord_source,capacity_mw_ipm,capacity_mw_ruptl,type_ipm,type_ruptl,role_ipm,role_ruptl,has_capacity_conflict,has_type_conflict,has_role_conflict,has_location_conflict,osm_id,osm_source,source_id,review_flag,override_applied,override_id,override_decision,override_by,override_date,override_reason
RUPTL:RUPTL-NTT-P-0070,,RUPTL-NTT-P-0070,Isolated Nusa Tenggara Timur,PLTS,2.8,Nusa Tenggara Timur,,Planned,,,,-8.875223,121.169557,UNMATCHED_RUPTL,0.10,tidak ada IPM row yang cocok dalam thresholds,ruptl,ruptl,ruptl,,,ruptl,ruptl_geocoded,,2.8,,PLTS,,,,,,,,,,,,,,,,
RUPTL:RUPTL-NTT-P-0071,,RUPTL-NTT-P-0071,Isolated Nusa Tenggara Timur,PLTS,37.0,Nusa Tenggara Timur,,Planned,,,,-8.470445,120.95645,UNMATCHED_RUPTL,0.10,tidak ada IPM row yang cocok dalam thresholds,ruptl,ruptl,ruptl,,,ruptl,ruptl_geocoded,,37.0,,PLTS,,,,,,,,,,,,,,,,
RUPTL:RUPTL-NTT-P-0072,,RUPTL-NTT-P-0072,Isolated Nusa Tenggara Timur,PLTS,6.7,Nusa Tenggara Timur,,Planned,,,,-8.548719,121.290782,UNMATCHED_RUPTL,0.10,tidak ada IPM row yang cocok dalam thresholds,ruptl,ruptl,ruptl,,,ruptl,ruptl_geocoded,,6.7,,PLTS,,,,,,,,,,,,,,,,
RUPTL:RUPTL-NTT-P-0073,,RUPTL-NTT-P-0073,Isolated Nusa Tenggara Timur,PLTS,4.0,Nusa Tenggara Timur,,Planned,,,,-8.79033,121.092129,UNMATCHED_RUPTL,0.10,tidak ada IPM row yang cocok dalam thresholds,ruptl,ruptl,ruptl,,,ruptl,ruptl_geocoded,,4.0,,PLTS,,,,,,,,,,,,,,,,
GEN-NTT-0017,GEN-NTT-0017,RUPTL-NTT-P-0075,PLTU Timor-1,PLTU,100.0,Nusa Tenggara Timur,NTT,existing,Utility,,combustion,-10.3501327,123.4589058,PROBABLE_MATCH,0.80,"token set sama, jarak=0.0 km",ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,100.0,1.4,PLTU,PLTM,Utility,,true,true,,false,way/1198315805,coal,OSM-overpass,,,,,,,
GEN-NTT-0015,GEN-NTT-0015,RUPTL-NTT-P-0077,PLTMG Flores,PLTMG,20.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.4610735,119.9435178,PROBABLE_MATCH,0.80,"token set sama, jarak=0.0 km",ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,20.0,16.0,PLTMG,PLTA,Utility,,false,true,,false,way/937059866,gas,OSM-overpass,,,,,,,
GEN-NTT-0015,GEN-NTT-0015,RUPTL-NTT-P-0078,PLTMG Flores,PLTMG,20.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.4610735,119.9435178,PROBABLE_MATCH,0.80,"token set sama, jarak=0.0 km",ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,20.0,40.0,PLTMG,PLTP,Utility,,true,true,,false,way/937059866,gas,OSM-overpass,,,,,,,
GEN-NTT-0001,GEN-NTT-0001,,PLTD Tenau,PLTD,6.4,Nusa Tenggara Timur,NTT,existing,Utility,,combustion,-10.1884429,123.5464335,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,6.4,,PLTD,,Utility,,,,,,way/150155344,diesel,OSM-overpass,,,,,,,
GEN-NTT-0002,GEN-NTT-0002,,PLTD Wolomarang,PLTD,3.0,Nusa Tenggara Timur,NTT,existing,Utility,,combustion,-8.5967197,122.1905953,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,3.0,,PLTD,,Utility,,,,,,way/244246232,diesel,OSM-overpass,,,,,,,
GEN-NTT-0004,GEN-NTT-0004,,PLTS Hambapraing,PLTS,1.0,Nusa Tenggara Timur,NTT,existing,Utility,PT Buana Energi Surya Persada,,-9.5391303,120.2227955,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,1.0,,PLTS,,Utility,,,,,,way/515587640,solar,OSM-overpass,,,,,,,
GEN-NTT-0007,GEN-NTT-0007,,PLTU Bolok,PLTU,33.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-10.2393253,123.4913586,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,33.0,,PLTU,,Utility,,,,,,way/611789533,coal,OSM-overpass,,,,,,,
GEN-NTT-0008,GEN-NTT-0008,,PLTU Atapupu,PLTU,24.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-9.005082,124.8180958,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,24.0,,PLTU,,Utility,,,,,,way/614569627,,OSM-overpass,NO_CAPACITY,,,,,,
GEN-NTT-0010,GEN-NTT-0010,,PLTS Oelpuah,PLTS,5.0,Nusa Tenggara Timur,NTT,existing,Utility,PT Lembaga Elektronik Nasional (LEN),photovoltaic,-10.1469168,123.7486233,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,5.0,,PLTS,,Utility,,,,,,way/798987869,solar,OSM-overpass,,,,,,,
GEN-NTT-0011,GEN-NTT-0011,,PLTMH Sita,PLTMH,1.0,Nusa Tenggara Timur,NTT,existing,Community,,run-of-the-river,-8.7601128,120.5704061,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,1.0,,PLTMH,,Community,,,,,,way/845393015,hydro,OSM-overpass,NO_NAME;NO_CAPACITY,,,,,,
GEN-NTT-0012,GEN-NTT-0012,,PLTS Maumere,PLTS,2.0,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.6296498,122.3282918,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,2.0,,PLTS,,Utility,,,,,,way/937059859,solar,OSM-overpass,,,,,,,
GEN-NTT-0013,GEN-NTT-0013,,PLTMG Maumere,PLTMG,40.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.6198021,122.3410147,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,40.0,,PLTMG,,Utility,,,,,,way/937059861,gas,OSM-overpass,,,,,,,
GEN-NTT-0014,GEN-NTT-0014,,PLTU Ropa,PLTU,14.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.5106178,121.6998428,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,14.0,,PLTU,,Utility,,,,,,way/937059863,coal,OSM-overpass,,,,,,,
GEN-NTT-0016,GEN-NTT-0016,,PLTP Ulumbu,PLTP,10.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.7260519,120.4355139,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,10.0,,PLTP,,Utility,,,,,,way/937059867,geothermal,OSM-overpass,,,,,,,
GEN-NTT-0018,GEN-NTT-0018,,PLTP Sokoria,PLTP,8.0,Nusa Tenggara Timur,NTT,existing,Utility,,,-8.7929784,121.76608,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,8.0,,PLTP,,Utility,,,,,,way/1313835498,geothermal,OSM-overpass,,,,,,,
GEN-NTT-0019,GEN-NTT-0019,,PLTS Nembrala,PLTS,0.1,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-10.8839841,122.8307471,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.1,,PLTS,,Community,,,,,,way/1322035311,solar,OSM-overpass,,,,,,,
GEN-NTT-0020,GEN-NTT-0020,,PLTS Praimbana,PLTS,0.13,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-10.0089602,120.4800836,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.13,,PLTS,,Community,,,,,,way/1322035319,solar,OSM-overpass,,,,,,,
GEN-NTT-0021,GEN-NTT-0021,,PLTS Solor Barat,PLTS,0.275,Nusa Tenggara Timur,NTT,existing,Utility,PT PLN,photovoltaic,-8.5302927,122.9381078,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.275,,PLTS,,Utility,,,,,,way/1322035330,solar,OSM-overpass,,,,,,,
GEN-NTT-0022,GEN-NTT-0022,,PLTS Palue,PLTS,0.76,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.3069116,121.7060922,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.76,,PLTS,,Utility,,,,,,way/1322035334,solar,OSM-overpass,,,,,,,
GEN-NTT-0023,GEN-NTT-0023,,PLTS Seraya Marranu,PLTS,0.19,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-8.3938237,119.857453,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.19,,PLTS,,Community,,,,,,way/1322035336,solar,OSM-overpass,,,,,,,
GEN-NTT-0024,GEN-NTT-0024,,PLTS Mbakung,PLTS,0.26,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.3496123,120.2529124,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.26,,PLTS,,Utility,,,,,,way/1322035338,solar,OSM-overpass,,,,,,,
GEN-NTT-0025,GEN-NTT-0025,,PLTS Nangabere,PLTS,0.27,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.8188254,119.9620628,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.27,,PLTS,,Utility,,,,,,way/1322035340,solar,OSM-overpass,,,,,,,
GEN-NTT-0026,GEN-NTT-0026,,PLTS Golo Munde,PLTS,0.2,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.5194977,120.8043655,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.2,,PLTS,,Utility,,,,,,way/1322035341,solar,OSM-overpass,,,,,,,
GEN-NTT-0027,GEN-NTT-0027,,PLTS Nuca Molas,PLTS,0.38,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.8784434,120.3015548,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.38,,PLTS,,Utility,,,,,,way/1322035344,solar,OSM-overpass,,,,,,,
GEN-NTT-0028,GEN-NTT-0028,,PLTS Wontong,PLTS,0.32,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.4502505,120.2754246,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.32,,PLTS,,Utility,,,,,,way/1322035352,solar,OSM-overpass,,,,,,,
GEN-NTT-0029,GEN-NTT-0029,,PLTS Mesa,PLTS,0.53,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.5258627,119.7452233,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.53,,PLTS,,Utility,,,,,,way/1322035355,solar,OSM-overpass,,,,,,,
GEN-NTT-0030,GEN-NTT-0030,,PLTS Papagarang,PLTS,0.38,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.5719699,119.7126574,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.38,,PLTS,,Utility,,,,,,way/1322035356,solar,OSM-overpass,,,,,,,
GEN-NTT-0031,GEN-NTT-0031,,PLTS Longos,PLTS,0.15,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-8.3476364,120.1489754,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.15,,PLTS,,Community,,,,,,way/1322035357,solar,OSM-overpass,,,,,,,
GEN-NTT-0032,GEN-NTT-0032,,PLTS Treweng,PLTS,0.11,Nusa Tenggara Timur,NTT,existing,Community,PT PLN,photovoltaic,-8.4714722,124.2797486,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.11,,PLTS,,Community,,,,,,way/1371199601,solar,OSM-overpass,,,,,,,
GEN-NTT-0033,GEN-NTT-0033,,PLTS Tribur,PLTS,0.25,Nusa Tenggara Timur,NTT,existing,Utility,PT PLN,photovoltaic,-8.4058365,124.4952014,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.25,,PLTS,,Utility,,,,,,way/1371199620,solar,OSM-overpass,,,,,,,
GEN-NTT-0034,GEN-NTT-0034,,PLTS Ternate,PLTS,0.28,Nusa Tenggara Timur,NTT,existing,Utility,PT PLN,photovoltaic,-8.2097636,124.3749957,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.28,,PLTS,,Utility,,,,,,way/1371199637,solar,OSM-overpass,,,,,,,
GEN-NTT-0035,GEN-NTT-0035,,PLTS Nule,PLTS,0.25,Nusa Tenggara Timur,NTT,existing,Utility,PT PLN,photovoltaic,-8.37253,124.2405934,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.25,,PLTS,,Utility,,,,,,way/1371199648,solar,OSM-overpass,,,,,,,
GEN-NTT-0036,GEN-NTT-0036,,PLTS Raijua,PLTS,0.15,Nusa Tenggara Timur,NTT,existing,Community,PT PLN,photovoltaic,-10.6179725,121.5944621,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.15,,PLTS,,Community,,,,,,way/1371199703,solar,OSM-overpass,,,,,,,
GEN-NTT-0037,GEN-NTT-0037,,PLTS Pura,PLTS,0.175,Nusa Tenggara Timur,NTT,existing,Community,PT PLN,photovoltaic,-8.2980884,124.3214553,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.175,,PLTS,,Community,,,,,,way/1371199721,solar,OSM-overpass,,,,,,,
GEN-NTT-0038,GEN-NTT-0038,,PLTS Kabuna,PLTS,0.00286,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-9.0847345,124.8674083,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.00286,,PLTS,,Community,,,,,,way/1373003292,solar,OSM-overpass,,,,,,,
GEN-NTT-0039,GEN-NTT-0039,,PLTS Koja Besar,PLTS,0.150,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-8.4880505,122.3932506,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.150,,PLTS,,Community,,,,,,way/1381155744,solar,OSM-overpass,NO_CAPACITY,,,,,,
GEN-NTT-0040,GEN-NTT-0040,,PLTS Parumaan,PLTS,0.420,Nusa Tenggara Timur,NTT,existing,Utility,,photovoltaic,-8.4531407,122.4435984,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.420,,PLTS,,Utility,,,,,,way/1381160881,solar,OSM-overpass,NO_CAPACITY,,,,,,
GEN-NTT-0041,GEN-NTT-0041,,PLTS Desa Pulau Buaya,PLTS,0.250,Nusa Tenggara Timur,NTT,existing,Community,,photovoltaic,-8.1821066,124.3740605,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.250,,PLTS,,Community,,,,,,way/1469884017,solar,OSM-overpass,NO_CAPACITY,,,,,,
GEN-NTT-0042,GEN-NTT-0042,,PLTMH Wae Nampe,PLTMH,0.05,Nusa Tenggara Timur,NTT,existing,Community,,,-8.5638,120.6347,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.05,,PLTMH,,Community,,,,,,,,manual_revision_v1.0,MANUAL_ADD_v1.0,,,,,,
